tweet_id,timestamp,source,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,full_text,truncated,display_text_range,entities,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,jpg_url,img_num,dog_breed
777189768882946048,2016-09-17 16:57:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1",12,10,Jeffrey,None,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,False,"[0, 77]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 777189753083092992, 'id_str': '777189753083092992', 'indices': [78, 101], 'media_url': 'http://pbs.twimg.com/media/Cskh9nOXYAAv4nD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cskh9nOXYAAv4nD.jpg', 'url': 'https://t.co/d3aLyCykn7', 'display_url': 'pic.twitter.com/d3aLyCykn7', 'expanded_url': 'https://twitter.com/dog_rates/status/777189768882946048/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}",False,3876,12894,False,False,0.0,0.0,en,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,Chihuahua
776477788987613185,2016-09-15 17:48:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1",11,10,Huck,pupper,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,False,"[0, 103]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 776477764421582849, 'id_str': '776477764421582849', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg', 'url': 'https://t.co/iJE3F0VozW', 'display_url': 'pic.twitter.com/iJE3F0VozW', 'expanded_url': 'https://twitter.com/dog_rates/status/776477788987613185/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}",False,2490,7979,False,False,0.0,0.0,en,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,Labrador_retriever
776218204058357768,2016-09-15 00:36:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",13,10,None,floofer,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,False,"[0, 104]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 776218187788611584, 'id_str': '776218187788611584', 'indices': [105, 128], 'media_url': 'http://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg', 'url': 'https://t.co/nzqTNw0744', 'display_url': 'pic.twitter.com/nzqTNw0744', 'expanded_url': 'https://twitter.com/dog_rates/status/776218204058357768/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",False,14342,27290,False,False,0.0,0.0,en,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,Samoyed
776113305656188928,2016-09-14 17:40:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/776113305656188928/photo/1,11,10,Sampson,pupper,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,False,"[0, 92]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 776113296390942720, 'id_str': '776113296390942720', 'indices': [93, 116], 'media_url': 'http://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg', 'url': 'https://t.co/FYT9QBEnKG', 'display_url': 'pic.twitter.com/FYT9QBEnKG', 'expanded_url': 'https://twitter.com/dog_rates/status/776113305656188928/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 935, 'h': 1023, 'resize': 'fit'}, 'large': {'w': 935, 'h': 1023, 'resize': 'fit'}, 'small': {'w': 622, 'h': 680, 'resize': 'fit'}}}]}",False,3925,10729,False,False,0.0,0.0,en,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,None
776088319444877312,2016-09-14 16:00:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1",10,10,None,None,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,False,"[0, 113]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 776088309558874112, 'id_str': '776088309558874112', 'indices': [114, 137], 'media_url': 'http://pbs.twimg.com/media/CsU4NKWXEAAP8pS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CsU4NKWXEAAP8pS.jpg', 'url': 'https://t.co/wOhuABgj6I', 'display_url': 'pic.twitter.com/wOhuABgj6I', 'expanded_url': 'https://twitter.com/dog_rates/status/776088319444877312/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 674, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 749, 'h': 1333, 'resize': 'fit'}}}]}",False,139,1666,False,False,0.0,0.0,en,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3,pug
775842724423557120,2016-09-13 23:44:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/775842724423557120/photo/1,https://twitter.com/dog_rates/status/775842724423557120/photo/1",12,10,Blue,None,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,False,"[0, 107]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 775842712763396096, 'id_str': '775842712763396096', 'indices': [108, 131], 'media_url': 'http://pbs.twimg.com/media/CsRY1i_WcAAdDpB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CsRY1i_WcAAdDpB.jpg', 'url': 'https://t.co/saRYTcxQeH', 'display_url': 'pic.twitter.com/saRYTcxQeH', 'expanded_url': 'https://twitter.com/dog_rates/status/775842724423557120/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}}}]}",False,2397,10657,False,False,0.0,0.0,en,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,chow
775733305207554048,2016-09-13 16:30:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/775733305207554048/photo/1,11,10,Anakin,doggo,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,False,"[0, 115]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 775733297511067649, 'id_str': '775733297511067649', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg', 'url': 'https://t.co/9CcBSxCXXG', 'display_url': 'pic.twitter.com/9CcBSxCXXG', 'expanded_url': 'https://twitter.com/dog_rates/status/775733305207554048/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 600, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'small': {'w': 600, 'h': 600, 'resize': 'fit'}}}]}",False,3612,12622,False,False,0.0,0.0,en,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1,None
775364825476165632,2016-09-12 16:05:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1",11,10,Finley,doggo,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,False,"[0, 83]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 775364811441967105, 'id_str': '775364811441967105', 'indices': [84, 107], 'media_url': 'http://pbs.twimg.com/media/CsKmMB1WEAElXc9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CsKmMB1WEAElXc9.jpg', 'url': 'https://t.co/7FNcBaKbci', 'display_url': 'pic.twitter.com/7FNcBaKbci', 'expanded_url': 'https://twitter.com/dog_rates/status/775364825476165632/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 749, 'h': 747, 'resize': 'fit'}, 'small': {'w': 680, 'h': 678, 'resize': 'fit'}, 'medium': {'w': 749, 'h': 747, 'resize': 'fit'}}}]}",False,2652,6747,False,False,0.0,0.0,en,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,beagle
775085132600442880,2016-09-11 21:34:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/775085132600442880/photo/1,13,10,Tucker,None,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,False,"[0, 58]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 775085121305206785, 'id_str': '775085121305206785', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg', 'url': 'https://t.co/wdgY9oHPrT', 'display_url': 'pic.twitter.com/wdgY9oHPrT', 'expanded_url': 'https://twitter.com/dog_rates/status/775085132600442880/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}}}]}",False,4262,14156,False,False,0.0,0.0,en,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,chow
774757898236878852,2016-09-10 23:54:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/774757898236878852/photo/1,12,10,Finley,None,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,False,"[0, 89]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 774757887117852673, 'id_str': '774757887117852673', 'indices': [90, 113], 'media_url': 'http://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg', 'url': 'https://t.co/dS8SCbNF9P', 'display_url': 'pic.twitter.com/dS8SCbNF9P', 'expanded_url': 'https://twitter.com/dog_rates/status/774757898236878852/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}",False,1607,7845,False,False,0.0,0.0,en,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1,toy_poodle
